age,salary
19,1154421.9809353643
29,1648166.0963543435
21,1237441.4889398636
20,1169001.5032176925
32,1804522.392102912
33,1873610.558302578
16,1020782.8766296837
35,1987486.927397603
18,1095123.4149895685
27,1557107.5242134018
28,1626076.535477127
21,1233170.796938107
19,1153606.9549351074
18,1106966.2019708175
26,1492346.7947827158
17,1066723.9623136173
40,2189201.2164281453
37,2070044.1482887573
27,1523512.9393447563
36,1998525.4624209066
25,1418170.0472816075
22,1324943.3383473847
30,1700911.1564222719
24,1426619.6288809536
29,1633593.193545138
33,1831432.8841835277
36,2018522.1550089708
19,1145914.610243854
24,1405401.2762316526
30,1735702.5560393177
39,2146444.1797745232
28,1555158.6255972865
16,992714.7347445475
20,1212894.685830181
34,1911087.8267034728
27,1538095.4465933107
27,1553125.2886307642
25,1435026.3538294265
22,1313556.1483465435
25,1455907.007932421
23,1380793.1814593982
27,1560957.0835561398
17,1035045.2641154334
31,1765800.2219722366
17,1055644.942435343
21,1234853.7070905236
38,2095743.2237914866
25,1474049.7955830512
20,1202949.8130886587
21,1228012.6319350263
16,1016260.036174336
24,1423973.4439412674
36,1998140.2296978526
23,1348985.5373182236
31,1758165.0765709397
35,1947092.4880421169
26,1511996.535509213
28,1578684.0283192522
20,1209004.900340751
31,1734840.399746459
32,1795301.362674241
39,2153218.842732321
34,1891291.8874514522
34,1883553.9063908712
38,2108678.083061192
40,2209088.2661183714
23,1343451.1874487658
22,1284084.84370107
30,1665469.9914879529
29,1664285.5847538693
29,1668851.0310233056
30,1728325.47241198
18,1068771.9555417488
36,2020468.1955489658
25,1470187.9264188302
39,2185123.761361703
31,1753624.683087597
34,1864144.6634179964
35,1936767.5121507237
34,1921171.6210746875
28,1616555.738973863
21,1212590.8570187544
28,1599250.938300334
37,2046205.125919872
16,988840.5598290762
18,1106709.494043886
24,1390433.2522301727
40,2199654.25114218
35,1962660.4189657392
37,2025064.1218018024
32,1782548.8178183688
16,999770.7115667972
24,1384017.1233394307
28,1599293.308954121
21,1232627.7681911543
38,2108527.1034823856
37,2067091.0391666614
20,1207615.538692888
29,1608307.8849469186
36,2025433.7039326946
29,1653544.6029053621
16,984299.5918946626
27,1538722.5064689508
31,1734487.8104147678
19,1121958.579215119
35,1925463.6934383353
36,1957458.0491276828
28,1603900.001343354
34,1899147.3320868714
22,1292176.0499335867
31,1772684.340603317
18,1119462.517461025
26,1494622.9605731266
27,1546767.4847195032
39,2165896.964098307
20,1178314.4079832928
38,2070471.4040417832
30,1695952.9248050903
30,1728521.5624442536
23,1383548.3872002852
18,1106092.5283895847
26,1476233.0784776476
18,1121811.471747477
20,1193721.150905043
20,1189532.5650579752
23,1377870.3901922011
40,2186846.2778241504
19,1161523.89378687
19,1119100.4028237679
36,1962284.0529103286
39,2175541.6212437325
27,1528604.064003866
39,2160621.7191627733
25,1440666.2290454702
32,1819514.4529300318
22,1307979.2530021328
17,1024036.8197671877
38,2085018.9325136715
39,2189166.52545623
19,1141059.8108017629
40,2214365.122509482
21,1221633.7981041286
40,2203729.574354495
23,1341248.5338603174
24,1401499.7926382564
21,1234744.4666210043
29,1660993.6163910204
28,1638175.8071691394
38,2109495.796373687
25,1446002.408258034
33,1815902.6973172496
22,1272510.1205071793
37,2023797.4069055289
22,1315186.0524539086
40,2177517.189636713
33,1851994.2075264817
29,1650216.3303884508
24,1429910.0232276786
36,1966104.830007896
36,2014298.5426820081
38,2100871.5465966123
30,1690335.3858406907
36,1985578.7577040242
16,1040725.9200452168
34,1868045.5656425152
40,2246496.0791919185
21,1267271.2752814633
30,1694048.1713955933
32,1820500.1563779917
25,1451849.8482264122
39,2168499.664946442
23,1343473.730890575
26,1510280.504099228
20,1230296.4656312198
17,1068461.294037533
38,2124040.5456794095
29,1654797.7896023632
22,1301104.7851857773
16,991405.3533010506
37,2053378.7199151749
33,1825605.5332380026
17,1059045.082454044
30,1727948.4030432515
19,1157067.3317205408
24,1382768.8223824438
30,1703057.4142224
21,1219941.178255055
23,1360250.9020820027
20,1225578.9933927092
34,1874746.5097596336
37,2045446.4474162834
39,2134216.7060145517
17,1041856.4663914682
27,1574868.0211008303
28,1600589.1073492856
24,1387327.9550242987
31,1765675.195347956
36,1986836.265408249
24,1393466.148228261
27,1584628.575020647
29,1660501.2821996787
29,1641778.6105422636
37,2047165.6380891234
32,1797488.0068938623
16,983256.8207373545
24,1390991.2272434828
21,1217952.8946611767
29,1659888.8309842576
38,2092405.2810430073
19,1141006.6692156417
31,1756469.1699021875
23,1352009.185416658
24,1440356.1874321178
29,1648682.0392438222
34,1872311.8773678197
18,1072481.296986786
19,1145485.5361396072
18,1098166.3680990692
33,1865732.1070754963
38,2081058.7434581209
33,1855435.0770306627
18,1046661.650439342
23,1365129.7342984327
32,1797180.7627701897
32,1804397.5472604674
31,1791080.005769437
24,1403742.8397354044
24,1353694.406462205
32,1777224.582119692
22,1301618.5046650432
37,2071313.1377896008
27,1546838.502909742
24,1414554.2582406553
18,1086577.37856579
17,1043483.200062472
36,2040308.1272756555
37,2091421.6519843324
38,2094228.106766279
24,1363106.8555596755
26,1507992.6137232014
20,1221063.5613577634
34,1948206.689775668
29,1683915.4386125489
22,1310237.918240985
39,2129897.8722230922
32,1784976.882625979
19,1130301.1296830298
17,1052335.2017574513
35,1965266.18351005
22,1331850.032673446
20,1172359.5690075776
19,1148801.8812464566
40,2194229.9061298547
25,1468722.2624985941
17,1015795.7568735662
21,1245333.353176488
32,1805440.0221376638
17,1039973.5961456344
19,1148052.401649258
20,1180690.8664417628
27,1560958.880667826
35,1964174.6710331186
20,1215544.3307291225
39,2169490.7321892017
21,1260699.3661188083
24,1395822.0091480818
38,2097744.558929074
31,1754967.8813009309
35,1974954.8374372278
26,1518426.6039575536
24,1416814.5485634084
18,1098298.1005915017
31,1720359.2104112762
27,1531614.1951657948
26,1497810.3818078586
16,1003566.152063171
19,1142587.0015903255
30,1710499.4845622838
34,1917478.7650837202
28,1596213.2747484397
16,1009284.9914734317
18,1107953.5593009144
18,1114721.1226747674
37,2025559.912260804
24,1380384.7420464342
32,1794812.2297106253
25,1450357.5686501681
37,2053704.5866187282
32,1790240.742873046
37,2039029.8041276485
37,2011665.5678598674
36,1999085.7285506662
19,1141297.0383749413
30,1695186.0031179478
26,1489712.219603559
27,1556503.2150608299
35,1938240.719265078
27,1562826.427769307
26,1508511.8050073653
40,2194670.1057556085
28,1590290.4362729278
29,1634452.7287721257
16,1025022.1896462436
22,1315845.589909023
19,1161032.5612418067
27,1556863.7425379155
30,1684124.0906982576
36,2000074.1070159494
28,1611452.1712434648
21,1272299.4407121309
30,1696067.4325950195
27,1547945.5200257574
27,1566235.1819695872
20,1201627.7567285015
30,1698733.7949431108
17,1056910.732499915
23,1361787.5989933265
31,1749023.1282853198
16,963060.0764561874
39,2159284.2118963874
39,2161529.4827966173
38,2115681.690931672
26,1486478.9439439152
25,1446557.8113710326
30,1679057.0726742144
28,1608834.804291618
27,1546272.6799060858
17,1043058.1363576963
30,1686970.0983496145
20,1199224.8867191025
28,1576050.5480473924
35,1954103.9923590787
30,1692329.4441355641
32,1808532.7563559012
22,1309305.7975079669
32,1818165.3537997992
23,1346002.9187579774
19,1161666.941323292
19,1157746.454419838
38,2103450.1437677015
27,1559893.8626709052
24,1384047.726832663
20,1165572.7490730463
18,1062192.5550458247
19,1151041.8690247026
33,1841485.3985890176
23,1347405.4996197883
29,1612135.7539355839
39,2150131.723121991
39,2154289.081758721
23,1342842.437775116
40,2203967.1833463768
40,2178821.1811785065
29,1671024.5194745185
30,1705277.869560231
33,1845668.051361451
32,1809221.1195629027
16,947516.6644499716
29,1657532.45969359
33,1840231.7668786892
28,1596185.602443838
33,1855515.6282385169
27,1566265.9470784042
28,1611654.928813162
39,2158700.107556068
31,1760063.4375501825
28,1586454.0411586594
40,2234802.875416829
40,2202005.921286132
34,1903888.7614010707
39,2143667.5438987627
16,1014103.6065194017
19,1143337.5046823272
19,1161683.8988835206
20,1225246.2262525656
36,1997799.6641848842
27,1533596.1110683826
16,1011101.6849919212
29,1662326.7279708202
32,1783907.7708733603
30,1678776.1562132917
33,1882044.1952273194
32,1833184.3137433305
22,1284350.569482898
24,1442825.4443090803
32,1818388.255834802
23,1379854.0921455196
22,1308699.692042636
38,2099606.796258298
32,1805140.8570592136
22,1309792.522877448
22,1287442.9157431857
16,991703.7235726794
21,1269165.4080801064
34,1887038.374429328
35,1969915.3166332706
16,993670.5791470023
18,1102516.7211044168
23,1364202.7270575308
37,2045592.1101300777
30,1710778.0788222973
39,2129373.412918277
23,1337384.5658961756
19,1123407.4121288168
24,1414332.621329463
31,1741615.1868665346
21,1248288.203867784
27,1524391.7397410606
34,1880602.6395437813
24,1415287.4459268588
37,2021015.1703869738
40,2231891.1901567667
17,1031454.9271079248
39,2146648.5032451157
21,1235845.2244104012
25,1446573.1693403001
40,2209668.1463194652
19,1135012.0843817047
37,2051685.61702547
30,1714673.7946280607
31,1751204.7234587003
16,982734.4541558129
35,1927102.545487323
19,1160638.4110223907
37,2066094.9866034114
17,1050796.6353644626
40,2209670.2339242017
22,1318718.8528260314
18,1124776.9976934693
32,1802160.2360906864
21,1229995.9160002845
31,1746022.1492622986
28,1637907.6725095334
24,1403085.258942834
21,1265006.7720673075
24,1415186.6754291693
20,1210220.5116081573
26,1518065.7697089456
35,1966977.318452709
23,1327551.4692460543
28,1580606.8477326469
38,2072489.8969317272
31,1727054.6701707707
26,1482145.3558152397
17,1027971.7157763843
39,2173384.624499495
30,1706350.363570058
40,2186120.9847317175
40,2165134.0064458526
33,1853037.629665786
38,2126871.9080265486
37,2049666.027738274
25,1456131.5507532915
35,1983488.633647906
24,1401988.0505596353
38,2051727.7534298387
24,1396854.4671373877
21,1250049.2952219942
30,1685096.0505835707
25,1439567.5932528367
18,1073667.17142684
30,1687591.4758749309
32,1825735.320079141
39,2138416.100309502
33,1850934.384895684
35,2000699.8549219966
34,1917721.027053214
17,1040274.725692772
39,2139220.529834418
28,1583190.2967534217
35,1951331.1398087244
30,1713522.4387060015
25,1450013.16416446
39,2134033.3044252233
36,1956862.102263851
28,1612710.2088904066
25,1445292.4001437402
27,1519003.084240215
28,1610986.75836893
27,1569986.0739940442
37,2047537.0742140159
36,2001254.4383212477
18,1092288.6559604951
30,1711830.6009105744
31,1750106.460132542
31,1748687.3863622684
40,2203918.6412888793
16,972232.3139802029
34,1889345.2865392945
38,2114888.1746739545
28,1623737.8268919815
18,1128650.8655398765
31,1745977.2764431676
29,1651281.4767784076
29,1654333.6565731883
24,1409333.5359616154
34,1898933.993142302
29,1714669.8732649703
20,1189088.836188503
30,1692960.237749859
17,1072716.5969770027
40,2190216.3933631214
23,1366738.4557124826
18,1128215.2570862442
29,1638041.5585544761
23,1360848.2548238165
37,2031910.935474079
40,2185980.4982382483
31,1734725.5765761524
23,1349832.6474456221
39,2148705.8281018045
25,1462431.0152091975
20,1237690.193920299
34,1890008.7561669366
28,1589236.5956690318
20,1188814.823602605
21,1239881.619170347
24,1402282.3514227723
19,1168532.9184829001
20,1175604.5506424708
38,2082605.652753502
16,1022494.8839780347
24,1395441.1704905296
28,1563582.6797107607
35,1939176.527729583
23,1352919.9751712831
37,2012273.9014403324
20,1162712.5360448924
33,1825023.5733642783
34,1906005.8687488236
35,1953620.1107346169
31,1750900.215509827
40,2265877.082167363
19,1167800.890060203
31,1719415.384401106
32,1789816.2033977648
24,1397628.2482235034
36,1988324.7594955836
24,1382635.3765197056
36,1964365.3500179779
38,2115487.735738469
32,1790677.980066184
25,1457381.0635201312
21,1219855.3087993711
24,1400457.9692094892
29,1622300.337573485
20,1207275.6989129991
30,1703284.6427862493
16,1002850.6740458292
29,1674530.6949121319
33,1871432.6367977813
37,2027927.1838455407
24,1389057.8007370469
17,1043969.5679824541
19,1140685.0398318928
20,1177142.7105441927
30,1712052.5362975951
17,1014267.6235974064
30,1716551.9054712686
27,1550623.5689732926
21,1253679.3853326766
20,1176627.3022802125
21,1255720.1846630555
31,1759034.5869124704
25,1480402.1224483375
20,1212531.52779582
17,1094022.062775092
27,1546070.9943436962
39,2131437.496768844
23,1372073.2974150954
21,1250973.2455678217
23,1335517.8155379274
28,1632325.6350712746
34,1902024.3073151452
32,1793121.988184415
37,2030282.500500149
26,1523430.4901836955
28,1575361.055558316
18,1087167.3512172396
38,2088735.458461092
27,1574372.8717803792
35,1938744.3519063657
23,1327855.6499901519
29,1660901.573089628
23,1340148.2008542283
21,1257550.937071317
28,1591757.866546128
22,1286124.7494890422
18,1104084.4185124326
28,1610068.161116329
19,1158162.6016595142
28,1588472.4950489912
35,1984305.1420532514
35,1951040.3221852465
20,1196497.6609465699
20,1180313.1646757245
28,1668718.5523196904
21,1256369.4682554877
37,2058418.840478104
21,1239123.44061447
30,1715892.51624628
36,1999885.5963965608
27,1564588.5266786434
25,1457772.505482889
26,1496540.569074701
17,1068450.1647899614
22,1296515.8590594737
36,2023624.5352883
25,1467419.0503450297
37,2038521.1967260116
28,1574658.2319374005
26,1510101.1269239925
34,1900199.1117144057
31,1741766.63175046
22,1271703.3568475256
31,1773163.3992975994
30,1706019.5854887632
25,1440955.8921388467
23,1359984.0131827714
32,1785906.9338073132
24,1432529.8465416424
27,1553535.393564518
33,1872015.2366731577
23,1313191.7660695761
17,1067082.3466907043
40,2199649.725256968
40,2213953.760780282
31,1748915.6908267336
18,1085604.786700987
36,1973739.506764915
16,996418.1807826527
39,2139286.6545753586
22,1323246.731356223
17,1058748.9686972306
37,2030382.8388592596
38,2107006.8206890295
25,1445529.2351689104
35,1927095.4405822656
23,1337342.1070947815
30,1661280.9046477466
26,1492918.6238126107
33,1847325.0435648265
35,1916969.4800952128
23,1324647.8946254258
25,1456564.8448471997
28,1617528.100494743
37,2046603.6592780985
26,1509986.3913670757
27,1548215.2952706784
16,1018641.3361795222
35,1957461.2619075025
32,1804310.0239960393
19,1154889.1919853594
21,1291407.9721782124
33,1839383.6808919604
38,2073497.7922575248
17,1048224.526412449
21,1216518.7507347686
35,1979914.1344236005
16,1025045.0489493124
32,1804891.0092597632
20,1190257.6837920474
40,2230173.6981560793
38,2112415.096412815
36,1980463.8301385005
28,1623044.3799330534
22,1278408.465593255
26,1476188.5532777337
25,1462231.587300416
40,2185611.9236062607
36,1998816.3685417958
25,1467316.1442986554
29,1648683.4242265215
32,1819856.777573926
17,1036559.6614286773
24,1382948.163132151
24,1386243.849659791
16,995053.1912009268
39,2162432.0475503756
27,1557102.149466317
30,1740362.2111351157
29,1642999.3456095245
22,1296126.2491670076
25,1458762.5098488189
34,1894663.1345580346
34,1892638.9877234143
22,1279304.6811889883
17,1081984.8231815575
28,1602601.1910943966
31,1746695.8975853694
35,1946823.3456706349
32,1811940.9811312405
39,2157752.515430295
37,2093758.5399373875
29,1686598.4805786088
40,2202347.315021926
40,2194789.7569160056
16,973356.0457341798
17,1005801.1108076759
26,1502093.3073110115
35,1972451.9636950914
31,1728786.1498753636
28,1625624.6112752515
19,1164812.8541968614
31,1729875.1670065755
28,1596222.6230139104
21,1221812.612248829
39,2158423.5816732845
30,1690558.2612717294
20,1248956.0550718582
36,1979150.8197781243
28,1616320.8381051023
30,1724903.8530753746
35,1955183.3974590017
20,1189586.660707816
29,1641029.5721428557
17,1022497.3352302281
16,993731.4833463281
35,1982308.6054635718
21,1209361.336199126
24,1381195.002279424
40,2164995.6907030786
40,2200379.795366908
20,1164757.639750549
33,1866558.765348944
16,969539.6133506336
16,1021090.6739308416
28,1606933.614974874
21,1287349.4794526924
16,980082.16148251
33,1815670.529718787
28,1623401.4198077316
18,1102235.0939488292
26,1488713.2176186654
36,1982454.5511771888
37,2061442.7651979302
39,2133050.0560857966
33,1835385.7504959756
22,1276917.0212882615
26,1488924.6969232769
23,1372883.7256694627
32,1815246.851188629
33,1847150.351512268
21,1248382.2709260974
21,1260370.2330429337
21,1240307.1162076858
22,1288895.7980599683
31,1786844.99512949
40,2204962.391183566
22,1285363.263353955
23,1367358.7971605053
34,1873134.310957796
18,1113558.1112177842
37,2047341.7567173385
28,1618956.996883681
31,1718831.6544056626
22,1294718.4806001626
24,1427447.7486828715
28,1605490.696742221
26,1493773.526970334
37,2081071.2933698846
31,1728007.9942424018
24,1385533.3068093553
39,2177679.251323371
21,1238395.2136094514
23,1318297.3018415542
16,1035388.458120292
32,1775933.6134125905
24,1373568.5757560092
23,1364088.233371122
31,1767275.9602882487
24,1367556.6072757903
31,1742838.9144157863
38,2099817.5909494744
22,1305220.230259962
31,1726065.9976483097
20,1194508.2081386647
19,1212523.4588558497
38,2116411.985899953
38,2094585.7915792444
17,1053730.9611170795
40,2232805.6562151
16,1004739.8500679865
21,1277023.68656918
33,1849605.902883092
35,1951058.6814810708
29,1651588.0763039144
34,1916522.4708730553
32,1763945.7516593435
24,1423766.7307671788
22,1313984.0938310206
36,1995816.1495978795
19,1154039.145397252
23,1384700.4599954775
22,1320084.359379758
18,1089287.821694818
37,2059048.2423609598
34,1898478.374071
25,1461759.2189282621
18,1102203.611555627
16,1058472.8671520932
31,1707296.0880382648
25,1470050.214440895
31,1724252.183737688
24,1404194.3782853466
27,1531055.001995414
27,1567287.7788535787
16,1013073.1349117128
22,1314205.4975294236
40,2211161.831054473
17,1032647.527395459
26,1505441.8348635149
40,2196213.593548642
17,1059164.709545717
19,1128455.4425105047
20,1236626.006411548
23,1343271.0819533272
21,1252937.5034624364
21,1265105.383151408
33,1837476.1926174855
35,1932746.5811149233
27,1566327.5188390124
16,1029216.2712152641
21,1248199.7948215276
24,1394532.1956250006
30,1726988.4043396737
21,1238285.7694202163
34,1895922.1808226677
25,1474985.245075438
17,1053449.9219806467
22,1309942.7248077218
35,1933687.371327069
35,1961348.9286074091
23,1326409.8517582978
35,1917455.8438689914
27,1556644.5065803165
17,1046655.86326046
18,1143700.5168915663
33,1860321.370753494
20,1185248.8970955838
28,1589069.8999539195
24,1397463.5500869409
36,1988565.5777764576
17,1069941.3577386253
24,1353312.0867421245
17,1054016.4425092335
24,1400261.078513509
18,1089894.6523257687
21,1288909.438962292
26,1504706.2445269797
17,1059898.626090466
19,1145798.884540036
32,1813429.6979001856
27,1570326.464050814
27,1567038.7666491116
34,1892099.1177093945
33,1867534.1315475174
16,997089.2681527466
39,2147419.5575877237
29,1643200.3579820644
16,988327.0199625284
16,1032610.4379313184
17,1021365.8463424575
30,1701684.6741145211
19,1192368.5702238795
23,1323919.6748554416
18,1086447.5656922006
33,1832282.775672386
25,1460159.2715785836
23,1354950.257116102
17,1062587.9589104676
18,1093784.210340556
18,1122264.311676675
39,2138462.340670474
40,2189307.9951946572
29,1657468.8070643113
33,1888676.2879749136
40,2194056.7916540536
32,1788654.3965217797
34,1887803.5912352277
34,1938566.658889342
36,2005091.0825102546
19,1172342.1162291206
17,1066594.0123146032
22,1295868.9582559085
37,2032123.6901309616
33,1855024.2759459238
18,1098420.5163796504
40,2191658.235457161
18,1074706.1540060004
40,2210298.881941438
36,2022934.8921089938
30,1728624.9315858004
19,1136133.9154559914
16,1003593.0630341439
37,2055229.053101609
25,1489813.7958879208
24,1392807.4608043279
35,1968700.4038146518
34,1879322.7263465228
40,2213166.945717044
29,1636822.530442221
18,1082296.021019921
31,1750630.8935720886
30,1681046.4599431525
26,1515890.7943631872
28,1620340.4361283637
37,2040659.4820984048
22,1284517.3411630122
40,2163571.6607326437
34,1844426.6071666789
20,1147884.2282494556
19,1149941.9013280522
36,2034328.5496295416
16,1002927.8433812911
38,2094598.8065289394
37,2042810.4062096872
29,1656047.2795250397
32,1818399.7769110294
22,1302544.828979465
31,1722307.7810393136
20,1150424.8696419834
18,1111601.683351371
39,2143127.9781119926
36,1991766.319823087
20,1171978.9651188557
27,1558003.0592777343
31,1745071.045201638
29,1675946.07520961
29,1659113.7983710985
34,1907018.661529094
16,946896.755109086
30,1677978.8213750757
26,1496352.9828495071
36,2004091.048561725
28,1575493.386368348
38,2101291.359487748
22,1289920.0978327289
34,1890900.8550435212
30,1724047.5623315552
23,1359948.3898951309
40,2186936.141875417
32,1795141.5083677357
26,1496245.838772164
18,1063884.9974846346
37,2069411.769336994
27,1499931.047817289
22,1274138.3278396842
32,1774253.9560303937
17,1047344.0709411869
27,1557331.1760709938
25,1442716.712593312
19,1151289.3785220534
25,1454083.3573490505
34,1889714.6833747355
35,1894997.030159897
31,1754133.814009595
37,2043493.321298629
33,1827357.5314214095
31,1742743.2559873303
18,1101578.5042536645
40,2165911.137672147
20,1218129.1624162472
24,1426328.7989570838
21,1257222.0151861964
40,2173821.5104629304
32,1803789.2781627304
23,1349097.252389743
20,1192960.7114235098
33,1887121.1976263341
23,1323133.4712607546
16,999596.8948994434
18,1129758.9587159364
25,1437694.337744713
22,1310023.8244581625
28,1588305.2784553107
33,1837007.8873479667
17,1048522.544649178
27,1544258.0638360886
18,1104137.1463455157
20,1190328.2338115368
40,2230433.159940939
19,1135926.9632833682
23,1348027.2991212928
33,1816983.8547455284
27,1529330.0893707918
23,1324978.4151986209
24,1456089.2498547216
17,1034234.3369843008
25,1444028.6557535785
24,1480516.4808545453
30,1664738.2881153214
18,1053056.5254332367
19,1188722.0560060502
29,1648159.3241521071
31,1748342.059530369
39,2153100.9251260995
16,999414.2438173873
30,1683359.0204718541
40,2172060.3976844964
35,2001054.181083003
37,2048851.71890145
18,1136960.975818211
29,1652612.287951586
24,1402057.690144528
38,2103240.2550397622
17,1015878.0611956448
34,1893051.3765902761
17,1035279.8419962046
22,1311676.6861625733
40,2212034.4274521125
19,1145226.3255387305
40,2244237.5928055327
34,1916622.5687049746
30,1687886.7889914685
17,1018637.6772173089
39,2177607.694681224
33,1885269.8462111948
20,1172032.1617862
18,1121302.627452709
20,1185484.9527683593
33,1855358.382487003
35,1979265.579934759
31,1734204.7535317328
38,2092361.2656983237
33,1879720.777870303
20,1179175.2152737577
20,1200184.233852642
32,1814690.2182261723
18,1121373.883059694
22,1275732.0665118159
34,1906142.1672516484
27,1550553.7724215214
33,1874332.3091759721
40,2170602.8496778575
26,1501397.109802243
28,1618484.6297190117
29,1640866.8203721521
22,1345597.4315149914
19,1130315.5624626232
24,1365267.157751335
38,2089365.3840742267
30,1719858.3332040384
29,1681021.428093114
33,1844869.488853148
25,1468376.92976829
37,2029799.7867765184
20,1190189.5499381465
36,1987572.0645655193
35,1925172.7163283885
31,1742545.0659938436
26,1517818.4342110474
28,1607842.069946435
33,1833396.3882440203
27,1548476.086559521
26,1453379.606076236
28,1604538.020319256
20,1221141.0787994447
25,1466260.7147377525
24,1427498.1542293592
31,1765881.1692905424
21,1261232.7774428206
30,1699212.918793796
16,1001395.0456844697
19,1129337.3883308382
25,1454983.4100257636
34,1912834.2129802771
22,1310184.9596882616
17,1056132.0101957165
30,1692501.5066372845
39,2185637.9245172986
34,1880598.8672305124
21,1267471.4840497272
22,1324453.829651418
19,1134877.807157445
35,1924114.4010074732
16,971734.52830871
22,1326807.7466605343
37,2061120.5574951917
32,1842124.8059540666
19,1135189.4917749942
16,987876.2610473173
20,1212687.593089915
16,964865.3229327435
33,1850721.745637889
29,1653942.065017424
24,1381181.1921401408
29,1643046.7157768798
18,1063522.582899592
19,1145713.1122640574
30,1730365.378255309
30,1722737.3726690114
30,1708428.218140971
29,1672203.0823176536
17,1017669.356517917
33,1824396.3898849916
23,1359179.7979854806
37,2076485.6638413998
26,1521837.8105778932
18,1105746.21205152
28,1617004.3010423295
26,1502277.1923630105
38,2129968.4055130063
17,1029627.7228320119
20,1184397.1083171202
34,1920283.4652449659
19,1145197.49492437
29,1671220.3325311795
16,979333.5367412299
39,2144453.2358241268
35,1936747.0089988045
28,1583878.6505409686
24,1386003.2267447615
27,1593734.1632186375
31,1739885.1579084613
22,1313095.6217154283
33,1844434.7992326485
28,1614473.2842948383
32,1778836.0579531586
38,2116580.8613004377
36,1986138.3889602358
18,1080589.535646715
32,1795647.658003811
33,1860802.6193391646
27,1571460.1857192332
23,1343023.3461094268
30,1705776.7670331874
34,1898855.1065792213
31,1735153.977647323
17,1050204.185731255
29,1615465.6369535916
17,1047610.1617912
36,2021782.743678267
19,1182499.720963547
19,1153661.2471394457
18,1110009.2904997023
27,1552139.1608773442
35,1923368.4728591263
27,1551172.7260421403
28,1622448.4881859964
39,2169521.4536394426
23,1385902.0893147367
19,1161712.1128361956
34,1924676.8492173087
16,973410.9637067518
25,1452328.7386116707
18,1086378.5931046607
26,1463295.3584710993
29,1607219.9055285614
24,1415972.7852209727
35,1921373.2210353513
38,2106092.580680367
24,1429172.3369459403
27,1541141.090393803
18,1113229.8346784834
18,1084609.300403186
25,1464248.6023698607
34,1892509.6605406106
26,1496187.2506081609
37,1995805.405144381
17,1054239.6509954322
36,2011438.1493133088
22,1311267.976753255
38,2100631.4824456275
24,1411918.2209352464
34,1906525.8164910765
25,1469849.1655201297
21,1241313.9347315938
17,1063326.6879148246
31,1738357.0198728465
35,1930504.351823027
26,1509003.8794462287
35,1941022.0906623334
31,1737343.1309029576
24,1392009.0977416597
31,1752894.9409433482
28,1570029.0094525663
18,1090036.1515313126
17,1048679.5658973253
18,1050805.8230322464
31,1770425.7552787492
21,1229445.4608003248
40,2189711.029900686
38,2068340.8916055553
21,1243599.244909166
34,1894833.5928545776
32,1832192.6211406328
33,1871523.4731056916
23,1353843.418293236
28,1577326.166289064
35,1955787.2124923214
31,1759945.7473600132
16,967609.9381374291
40,2187478.3907285524
35,1958400.2552734432
23,1345116.2616179667
37,2061606.5489189003
34,1921853.1751127602
33,1885560.3215361456
28,1608769.272495533
36,1994158.0727395709
40,2189643.0819771495
20,1192964.4526790418
38,2106779.237984822
38,2106322.129008488
26,1480902.3077738502
25,1440511.708092683
33,1798145.6696919547
34,1875817.573906381
17,1045490.5593059952
39,2157486.364547402
26,1482996.0073278828
19,1145505.3649157335
19,1181614.9341764061
21,1245938.8566586268
21,1211817.2536743463
40,2210841.093010974
23,1348679.7628350954
33,1859434.6717770027
22,1312425.0322179012
24,1460906.5118402229
17,1013082.4225074635
16,986109.7299386045
23,1358803.5325147682
34,1857728.8458759259
36,2019084.4731086679
33,1845334.6358309486
38,2097328.361400519
28,1622946.8484548272
36,2005335.8369158935
25,1459021.0536408725
21,1259405.3593446317
35,1945026.662157853
27,1529439.81404207
24,1427957.1595715508
28,1600246.909148523
39,2160905.4633097444
37,2046757.3098671217
24,1391995.3438018828
31,1731995.0004419698
17,1060032.8659805453
33,1845587.6732661123
33,1878697.861489005
35,1971568.7215281737
36,2001717.2283832647
21,1203580.6253345946
29,1673102.829323897
17,1062200.3515197304
36,1989533.111634488
19,1137045.4471384338
24,1349272.689895977
16,963863.3699569155
20,1192145.2484354086
20,1167405.1490742182
19,1179951.3227217428
33,1847646.8868242702
17,1016823.2804667627
23,1338710.2255305208
28,1615907.1082758615
39,2157714.0497193714
33,1846039.0765855045
21,1217960.2097358736
27,1538092.5514307017
16,1041156.044691708
39,2154424.5908400123
25,1468497.6838783883
39,2156001.715516771
37,2057220.9427039938
16,948846.4052433199
39,2143997.520264075
34,1899403.378381109
20,1229246.342665743
25,1440568.4208070163
40,2186156.052269601
37,2055513.8146548409
33,1829591.8648782237
26,1520630.475499874
22,1311366.2261793176
27,1506718.4625705385
32,1792059.3840084255
33,1849624.8008115273
40,2189309.411278734
40,2174459.9210289633
27,1547755.9582886656
29,1624732.0987346603
34,1892169.4631269658
39,2148907.702382999
40,2221889.0550261107
26,1494519.1056203481
18,1087453.251577651
33,1847748.6710731264
16,1033039.8367488668
32,1775694.9307139453
16,965055.6532535048
16,998057.0880999358
18,1104974.4452063804
25,1446024.0720490962
30,1703572.2368178957
19,1152103.1576904522
25,1463014.7885531445
18,1138106.4639490966
22,1242060.1054868544
39,2179866.031242515
27,1562158.632803566
21,1249141.178340865
36,1995185.8390837454
